Timestamp,FPS,Delay_ms,TrackedFeatures,Pose_X,Pose_Z,Motion,Rotation
22:14:21.900,0.7,1211.5,0,0.0000,0.0000,Stationary,Stable
22:14:22.011,8.0,80.9,366,0.2682,0.9588,Forward,Clockwise
22:14:22.128,8.5,114.1,390,-0.3754,0.1949,Backward,Stable
22:14:22.231,9.7,100.7,394,0.3071,0.9239,Forward,Counter-Clockwise
22:14:22.326,10.6,91.8,403,1.2153,0.5713,Backward,Counter-Clockwise
22:14:22.421,10.4,93.4,408,1.8947,1.2972,Forward,Stable
22:14:22.513,10.9,89.5,411,1.5047,2.1035,Right,Tilt Down
22:14:22.614,9.9,98.7,412,1.0129,2.1830,Up,Stable
22:14:22.703,11.3,86.0,412,0.0816,2.4229,Backward,Clockwise
22:14:22.807,9.6,101.5,414,0.9417,2.3071,Backward,Stable
22:14:22.916,9.2,106.4,418,0.7287,1.3538,Up,Stable
22:14:23.036,8.3,117.7,418,-0.1374,0.9877,Right,Tilt Up
22:14:23.161,8.0,121.2,419,-0.6713,0.6781,Right,Tilt Up
22:14:23.282,8.2,116.6,419,-1.3724,0.6737,Forward,Stable
22:14:23.344,16.0,60.1,421,-2.2366,0.4888,Forward,Stable
22:14:23.423,12.8,50.3,423,-2.9135,0.6904,Forward,Clockwise
22:14:23.475,19.2,49.0,424,-2.9835,-0.1898,Up,Stable
22:14:23.524,20.3,46.6,424,-2.6891,0.5541,Forward,Counter-Clockwise
22:14:23.578,18.5,51.6,425,-3.2990,0.3484,Right,Tilt Up
22:14:23.630,19.5,49.7,425,-3.3359,0.4875,Right,Tilt Up
22:14:23.679,20.1,46.9,427,-3.6278,-0.3851,Up,Stable
22:14:23.724,22.4,41.2,427,-4.1417,-1.2218,Up,Pan Left
22:14:23.776,19.4,48.7,428,-3.4873,-1.5797,Forward,Stable
22:14:23.833,17.5,54.0,428,-3.1344,-0.8074,Up,Pan Left
22:14:23.903,14.2,65.5,428,-3.7505,-0.1425,Forward,Stable
22:14:23.967,15.7,60.9,428,-4.3564,0.5288,Forward,Counter-Clockwise
22:14:24.039,13.9,69.7,428,-3.8795,0.5922,Right,Stable
22:14:24.105,15.1,63.5,428,-3.7437,1.5728,Forward,Counter-Clockwise
22:14:24.171,15.1,64.4,430,-3.9172,1.7314,Right,Stable
22:14:24.228,17.5,54.7,430,-3.4881,1.2306,Backward,Stable
22:14:24.285,17.6,45.6,431,-4.1305,1.6714,Forward,Counter-Clockwise
22:14:24.336,19.6,48.4,431,-3.4891,0.9255,Up,Pan Left
22:14:24.384,21.0,46.0,433,-3.8844,0.1008,Forward,Stable
22:14:24.426,24.0,38.6,439,-3.3947,0.7458,Backward,Stable
22:14:24.467,24.1,38.9,440,-4.0027,1.4847,Up,Stable
22:14:24.516,20.5,45.5,443,-3.3541,2.0504,Backward,Stable
22:14:24.566,20.1,46.4,443,-3.7272,1.1368,Forward,Stable
22:14:24.619,18.7,51.0,443,-4.0596,0.3435,Forward,Stable
22:14:24.666,21.5,44.7,446,-4.3452,-0.5159,Forward,Stable
22:14:24.717,19.6,48.4,449,-3.9304,0.3050,Backward,Stable
22:14:24.768,19.3,50.2,452,-4.5865,-0.3694,Forward,Stable
22:14:24.817,20.5,47.0,454,-4.2160,0.4234,Backward,Stable
22:14:24.863,21.6,43.3,458,-3.7077,0.9368,Backward,Stable
22:14:24.921,17.5,54.0,458,-2.9811,1.3417,Backward,Stable
22:14:24.973,19.0,49.5,460,-2.4039,1.9608,Backward,Stable
22:14:25.018,22.5,42.6,462,-1.7106,2.4509,Backward,Stable
22:14:25.065,21.1,45.6,463,-1.6906,1.4916,Down,Stable
22:14:25.114,20.6,45.8,470,-1.9782,1.1193,Right,Stable
22:14:25.154,24.6,37.7,473,-2.7932,1.5827,Up,Pan Right
22:14:25.203,20.4,46.6,477,-2.2939,2.4324,Forward,Stable
22:14:25.253,20.3,46.2,479,-2.0534,3.3903,Forward,Stable
22:14:25.301,20.7,44.7,480,-2.5280,2.5128,Backward,Stable
22:14:25.352,19.7,47.7,493,-3.0067,1.6359,Backward,Stable
22:14:25.402,19.9,48.1,514,-3.4891,0.7602,Backward,Stable
22:14:25.449,21.3,43.9,514,-4.0423,-0.0677,Backward,Stable
22:14:25.487,25.9,35.3,513,-4.6380,-0.8551,Backward,Stable
22:14:25.526,25.9,35.9,513,-5.1349,-1.7227,Backward,Stable
22:14:25.572,21.7,42.8,513,-5.2717,-1.1413,Left,Stable
22:14:25.617,22.4,41.5,512,-4.5909,-0.4215,Forward,Stable
22:14:25.661,22.4,41.8,512,-4.8648,0.0011,Down,Stable
22:14:25.700,25.7,36.8,511,-5.4991,-0.5454,Backward,Stable
22:14:25.750,20.0,47.3,509,-6.1369,-1.0504,Backward,Stable
22:14:25.794,22.8,41.0,507,-6.5808,-1.9350,Backward,Stable
22:14:25.839,22.3,42.3,506,-6.0950,-1.0721,Forward,Stable
22:14:25.881,23.8,39.6,505,-5.6907,-0.1940,Forward,Stable
22:14:25.922,24.3,38.7,505,-5.3341,0.5180,Forward,Stable
22:14:25.975,19.0,49.7,505,-4.8531,1.3541,Forward,Stable
22:14:26.020,22.0,42.0,505,-4.3978,2.1976,Forward,Counter-Clockwise
22:14:26.064,23.0,39.9,505,-4.3469,1.9738,Right,Stable
22:14:26.100,27.6,33.8,505,-4.7001,1.0621,Up,Stable
22:14:26.146,21.6,43.0,505,-4.2226,0.4711,Right,Tilt Up
22:14:26.190,22.6,42.7,505,-3.3839,0.3210,Up,Stable
22:14:26.236,22.0,42.9,505,-3.4640,0.3253,Right,Tilt Down
22:14:26.274,25.9,35.8,505,-3.0682,-0.2877,Forward,Counter-Clockwise
22:14:26.318,23.0,41.0,505,-2.4993,0.0543,Up,Pan Right
22:14:26.362,22.8,41.2,505,-1.6465,-0.4562,Right,Tilt Down
22:14:26.410,20.9,45.0,505,-1.5823,-0.1588,Right,Stable
22:14:26.454,22.5,42.8,505,-2.4369,0.3016,Up,Pan Right
22:14:26.500,21.7,43.6,505,-1.8938,0.1013,Right,Tilt Down
22:14:26.547,21.5,44.0,505,-2.2148,0.1196,Right,Stable
22:14:26.597,19.8,47.1,505,-2.1524,0.5801,Forward,Counter-Clockwise
22:14:26.639,24.0,38.6,505,-2.9691,1.1109,Forward,Stable
22:14:26.679,25.1,37.3,505,-3.4752,1.8591,Forward,Stable
22:14:26.726,21.0,44.3,505,-3.8940,2.4729,Right,Stable
22:14:26.775,20.6,45.6,505,-4.5908,1.7990,Up,Pan Left
22:14:26.826,19.7,48.4,505,-3.9305,2.1443,Right,Tilt Down
22:14:26.872,21.5,43.8,505,-3.4507,2.9083,Forward,Stable
22:14:26.915,23.2,40.6,505,-3.1815,2.8667,Right,Stable
22:14:26.960,22.4,43.2,505,-2.7126,2.3674,Right,Tilt Down
22:14:27.014,18.6,50.9,505,-3.0257,3.2172,Up,Stable
22:14:27.055,24.6,38.0,505,-2.3520,3.5095,Right,Tilt Down
22:14:27.100,21.9,42.5,505,-2.0041,2.6073,Up,Stable
22:14:27.145,22.4,41.0,505,-1.4690,1.8643,Right,Tilt Down
22:14:27.190,22.2,42.5,505,-2.4013,1.5054,Right,Stable
22:14:27.235,22.1,41.6,505,-3.2205,0.9732,Right,Stable
22:14:27.284,20.5,46.3,505,-4.1532,0.6430,Right,Tilt Down
22:14:27.322,26.3,35.2,505,-4.9239,0.7047,Right,Stable
22:14:27.367,22.2,42.0,505,-5.8129,0.5105,Forward,Stable
22:14:27.414,21.3,43.8,505,-6.7840,0.4707,Forward,Stable
22:14:27.467,19.0,48.9,504,-7.6134,0.2808,Forward,Stable
22:14:27.512,22.1,41.4,504,-8.4179,0.1079,Forward,Stable
22:14:27.567,18.3,52.0,546,-9.4008,-0.0047,Right,Stable
22:14:27.612,22.1,42.4,545,-10.2030,0.1616,Right,Stable
22:14:27.657,22.2,42.2,545,-10.9561,0.2317,Right,Stable
22:14:27.709,19.1,49.6,544,-11.5142,0.3884,Right,Stable
22:14:27.756,21.4,45.2,544,-12.3650,0.2068,Forward,Stable
22:14:27.806,20.0,47.3,543,-13.2409,0.0489,Forward,Stable
22:14:27.849,23.4,40.7,543,-13.8862,-0.2232,Forward,Stable
22:14:27.901,19.1,49.2,543,-14.5112,-0.4788,Forward,Stable
22:14:27.951,20.0,46.5,543,-15.3778,-0.5212,Right,Stable
22:14:27.992,24.5,37.6,543,-16.0270,-0.4406,Right,Stable
22:14:28.043,19.5,48.8,536,-16.9679,-0.6487,Forward,Stable
22:14:28.094,19.9,47.9,535,-16.4545,-0.5794,Left,Stable
22:14:28.144,20.0,47.4,527,-17.1811,-0.5086,Right,Stable
22:14:28.191,21.0,45.5,526,-18.1217,-0.5166,Right,Stable
22:14:28.236,22.6,42.1,506,-19.0154,-0.6622,Right,Stable
22:14:28.283,21.0,44.6,577,-19.7403,-0.7093,Right,Stable
22:14:28.340,17.7,52.9,574,-20.4854,-0.9440,Forward,Stable
22:14:28.387,21.0,44.8,544,-20.8875,-1.1620,Forward,Stable
22:14:28.433,21.7,43.7,537,-21.5162,-1.3762,Forward,Stable
22:14:28.480,21.1,43.7,530,-22.3133,-1.5916,Forward,Stable
22:14:28.529,20.7,45.6,529,-23.0787,-1.9054,Forward,Stable
22:14:28.580,19.5,48.3,522,-22.1240,-1.6394,Backward,Stable
22:14:28.635,18.1,52.6,516,-22.9236,-1.9348,Forward,Clockwise
22:14:28.678,23.1,40.8,515,-22.5238,-2.6878,Forward,Stable
22:14:28.722,22.8,41.0,515,-21.7302,-2.1433,Right,Stable
22:14:28.768,21.9,42.5,515,-22.0509,-1.7658,Backward,Stable
22:14:28.816,21.0,44.3,515,-21.2507,-1.7476,Right,Tilt Down
22:14:28.855,25.4,35.9,515,-21.0216,-1.1376,Forward,Stable
22:14:28.899,22.5,41.7,515,-21.4331,-1.6916,Backward,Stable
22:14:28.941,24.1,38.1,515,-21.7984,-2.2025,Backward,Stable
22:14:28.979,26.6,35.7,515,-21.9041,-2.6774,Backward,Stable
22:14:29.028,20.0,46.9,515,-21.0393,-2.1758,Right,Tilt Up
22:14:29.078,20.1,47.6,513,-21.7483,-2.4462,Backward,Stable
22:14:29.121,23.2,39.8,512,-22.2620,-2.3117,Backward,Stable
22:14:29.159,26.5,34.8,512,-22.7785,-2.1726,Backward,Stable
22:14:29.201,23.5,39.8,511,-22.3402,-2.2321,Forward,Stable
22:14:29.250,20.8,45.1,511,-21.9491,-2.2673,Forward,Stable
22:14:29.296,21.5,44.0,511,-21.5581,-2.2994,Forward,Stable
22:14:29.345,20.2,46.1,511,-21.1638,-2.3331,Forward,Stable
22:14:29.386,24.4,37.8,511,-21.5932,-3.1300,Left,Stable
22:14:29.433,21.7,42.7,510,-21.1292,-3.3358,Forward,Stable
22:14:29.480,20.9,46.0,510,-21.4217,-4.0614,Left,Stable
22:14:29.524,23.0,40.8,510,-21.3520,-4.6400,Left,Stable
22:14:29.569,22.2,42.5,510,-22.1666,-5.0623,Backward,Stable
22:14:29.607,26.6,35.0,510,-22.5823,-5.8354,Left,Stable
22:14:29.647,24.6,38.0,510,-22.1937,-6.1495,Forward,Stable
22:14:29.693,21.8,42.9,510,-21.3832,-5.7820,Forward,Stable
22:14:29.739,21.6,42.7,510,-21.7155,-6.7052,Left,Stable
22:14:29.782,23.7,39.8,509,-21.4424,-5.8857,Right,Tilt Down
22:14:29.827,22.1,41.6,509,-21.8803,-5.0085,Left,Stable
22:14:29.872,22.3,42.4,509,-22.1633,-4.1320,Left,Stable
22:14:29.917,22.1,42.0,509,-21.7510,-4.9806,Right,Tilt Down
22:14:29.964,21.3,43.8,508,-21.3890,-5.5164,Left,Stable
22:14:30.011,21.3,44.1,508,-20.9837,-5.5916,Forward,Stable
22:14:30.054,23.0,40.4,508,-21.3558,-5.2419,Backward,Stable
22:14:30.096,23.9,39.1,508,-21.5682,-4.6752,Right,Tilt Down
22:14:30.144,20.9,45.3,508,-21.1436,-3.9964,Backward,Stable
22:14:30.193,20.3,46.5,508,-21.5589,-4.7142,Forward,Stable
22:14:30.239,21.9,43.1,506,-21.3401,-5.0363,Forward,Stable
22:14:30.290,19.4,48.5,506,-21.0254,-4.4236,Backward,Stable
22:14:30.329,25.6,36.5,506,-21.8331,-4.6461,Right,Tilt Down
22:14:30.377,21.0,44.9,506,-21.3661,-4.0960,Forward,Stable
22:14:30.422,22.4,41.6,506,-21.0302,-3.6539,Forward,Stable
22:14:30.471,20.3,46.1,506,-20.4711,-3.4807,Forward,Clockwise
22:14:30.516,22.5,42.0,503,-20.9926,-3.7030,Forward,Stable
22:14:30.555,25.3,36.6,503,-21.2839,-2.7656,Right,Tilt Down
22:14:30.611,18.0,48.4,503,-20.4344,-3.2822,Right,Tilt Down
22:14:30.661,19.7,48.1,503,-21.4049,-3.2214,Forward,Counter-Clockwise
22:14:30.707,22.2,43.5,503,-22.0698,-3.4714,Right,Tilt Up
22:14:30.744,26.8,35.8,503,-22.2257,-3.9358,Forward,Stable
22:14:30.790,21.8,42.9,503,-22.4020,-3.3428,Backward,Stable
22:14:30.836,21.7,42.8,503,-21.5018,-3.6244,Up,Stable
22:14:30.882,21.8,42.4,503,-22.3760,-3.3174,Down,Stable
22:14:30.931,20.4,46.0,503,-22.6760,-2.6986,Down,Stable
22:14:30.972,24.3,38.1,502,-22.6543,-2.1335,Backward,Stable
22:14:31.009,26.6,35.2,502,-22.4118,-1.6980,Backward,Stable
22:14:31.056,21.4,43.9,502,-22.3730,-1.0993,Backward,Stable
22:14:31.110,18.6,51.9,502,-22.8331,-0.3046,Down,Stable
22:14:31.161,19.5,49.4,502,-22.6716,0.1886,Backward,Stable
22:14:31.208,21.6,43.2,502,-22.5375,-0.4324,Forward,Stable
22:14:31.257,20.0,46.8,502,-23.2834,-0.3236,Forward,Stable
22:14:31.305,20.9,45.1,502,-23.4154,0.3466,Backward,Stable
22:14:31.349,23.1,40.9,501,-24.1008,1.0368,Down,Stable
22:14:31.398,20.3,46.0,501,-24.8936,1.6315,Down,Stable
22:14:31.438,25.0,38.3,501,-25.5774,2.3233,Down,Stable
22:14:31.479,24.4,38.6,501,-26.1535,2.2383,Forward,Stable
22:14:31.533,18.6,50.5,501,-26.7220,2.1278,Forward,Stable
22:14:31.584,19.3,48.0,501,-25.9409,1.5035,Up,Pan Right
22:14:31.627,23.5,39.9,501,-25.0635,1.8059,Forward,Stable
22:14:31.674,21.1,43.8,501,-24.4890,1.0297,Down,Stable
22:14:31.725,19.8,47.5,501,-23.5993,1.3105,Forward,Stable
22:14:31.769,22.8,41.4,501,-22.7382,1.6370,Forward,Stable
22:14:31.815,21.6,44.6,500,-21.7626,1.4427,Down,Stable
22:14:31.871,18.0,52.6,619,-20.8729,1.7687,Forward,Stable
22:14:31.926,18.2,51.7,608,-20.1310,2.2506,Forward,Stable
22:14:31.977,19.5,48.3,600,-19.9846,3.0896,Forward,Clockwise
22:14:32.016,25.8,36.2,598,-19.9038,3.2039,Up,Pan Right
22:14:32.060,22.5,41.1,598,-19.2281,2.4793,Right,Stable
22:14:32.104,23.0,40.2,598,-20.0380,1.9867,Backward,Stable
22:14:32.150,21.8,42.9,598,-20.3704,2.3638,Up,Stable
22:14:32.194,22.3,41.5,598,-19.5713,2.6988,Forward,Stable
22:14:32.237,23.5,40.0,598,-19.9347,3.0164,Up,Stable
22:14:32.278,24.1,39.4,598,-20.3317,3.4029,Up,Stable
22:14:32.321,23.7,39.5,598,-19.8241,3.2413,Down,Stable
22:14:32.367,21.4,43.7,598,-20.6010,2.6119,Backward,Stable
22:14:32.422,18.3,51.7,598,-20.8877,2.9657,Up,Stable
22:14:32.465,23.0,41.1,595,-20.5123,2.7603,Down,Stable
22:14:32.517,19.3,49.3,595,-20.8544,2.8720,Up,Stable
22:14:32.559,24.1,39.1,595,-21.5804,2.1881,Backward,Stable
22:14:32.601,23.5,39.8,595,-21.8627,2.4751,Up,Stable
22:14:32.651,20.1,46.5,595,-22.0873,2.7425,Up,Stable
22:14:32.701,20.1,46.7,594,-21.6875,2.7233,Down,Stable
22:14:32.745,22.5,42.1,593,-22.2903,2.3192,Up,Stable
22:14:32.793,21.0,44.6,593,-22.9551,1.8102,Backward,Stable
22:14:32.840,21.2,45.0,593,-22.2740,2.5231,Forward,Stable
22:14:32.884,22.7,42.3,593,-21.6774,3.3183,Forward,Clockwise
22:14:32.928,22.8,41.4,593,-22.6107,3.6694,Forward,Stable
22:14:32.971,23.4,41.1,593,-22.7256,4.2892,Up,Stable
22:14:33.018,21.0,44.7,593,-23.6477,4.6479,Forward,Stable
22:14:33.068,20.3,45.8,593,-24.5698,5.0198,Forward,Clockwise
22:14:33.116,20.7,45.8,593,-24.3471,5.4567,Up,Stable
22:14:33.162,21.6,43.7,593,-23.6226,6.1179,Forward,Counter-Clockwise
22:14:33.207,22.4,41.1,593,-23.7797,5.9563,Down,Stable
22:14:33.258,19.5,48.3,593,-24.1471,6.6212,Up,Stable
22:14:33.302,23.0,40.2,593,-23.9984,7.5588,Up,Stable
22:14:33.354,19.2,49.5,593,-23.0183,7.4038,Backward,Stable
22:14:33.406,19.2,49.3,593,-23.9739,7.4564,Forward,Stable
22:14:33.457,19.5,48.1,593,-22.9853,7.3074,Backward,Stable
22:14:33.502,22.0,42.3,593,-23.9523,7.3267,Forward,Stable
22:14:33.553,19.7,48.4,592,-24.9009,7.0111,Forward,Stable
22:14:33.607,18.6,51.3,591,-23.9714,6.6920,Backward,Stable
22:14:33.658,19.7,47.9,590,-23.0144,6.4147,Backward,Stable
22:14:33.705,21.0,44.7,587,-23.7033,6.9489,Forward,Stable
22:14:33.756,19.6,48.2,581,-24.6631,7.2100,Forward,Stable
22:14:33.806,20.1,48.1,578,-25.5597,7.5568,Forward,Stable
22:14:33.853,21.2,43.8,573,-24.6433,7.2654,Backward,Stable
22:14:33.898,22.5,41.3,572,-25.5093,7.4224,Forward,Stable
22:14:33.950,19.2,50.6,572,-25.3868,8.2075,Up,Stable
22:14:33.994,22.7,41.6,572,-26.3810,8.1157,Forward,Clockwise
22:14:34.036,23.4,40.3,572,-27.3317,8.0185,Backward,Stable
22:14:34.082,22.2,42.6,570,-28.3241,7.9918,Backward,Stable
22:14:34.124,23.3,38.9,570,-29.3203,7.9886,Backward,Stable
22:14:34.174,20.2,47.4,569,-30.2138,7.9835,Backward,Stable
22:14:34.218,22.6,41.4,569,-31.2032,8.0772,Backward,Stable
22:14:34.263,22.3,42.2,569,-31.0530,7.2516,Down,Stable
22:14:34.309,21.7,43.1,569,-32.0064,6.9937,Backward,Stable
22:14:34.348,25.6,36.1,567,-33.0038,7.0024,Backward,Stable
22:14:34.395,21.3,43.8,567,-33.9930,7.0679,Backward,Stable
22:14:34.438,23.4,40.4,567,-33.0885,6.9277,Forward,Stable
22:14:34.482,22.5,42.0,566,-32.8809,6.3165,Right,Stable
22:14:34.529,21.6,43.9,566,-32.5974,5.8280,Right,Stable
22:14:34.571,23.9,39.8,564,-32.7067,5.3239,Right,Stable
22:14:34.619,20.5,45.8,564,-33.6791,5.5507,Backward,Stable
22:14:34.666,21.5,43.8,564,-33.8600,5.0289,Right,Stable
22:14:34.719,18.9,50.3,563,-33.9239,4.4267,Right,Stable
22:14:34.762,23.1,40.9,563,-34.8491,4.7518,Backward,Stable
22:14:34.798,28.0,32.9,563,-34.0007,4.3530,Forward,Stable
22:14:34.843,22.3,42.2,562,-34.9645,4.6161,Backward,Stable
22:14:34.889,21.7,43.2,562,-34.1161,4.1836,Forward,Stable
22:14:34.932,23.0,41.1,561,-35.0672,4.4877,Backward,Stable
22:14:34.973,24.5,37.8,560,-34.3830,4.8517,Left,Stable
22:14:35.017,22.8,41.5,560,-35.3509,4.8177,Backward,Stable
22:14:35.061,22.7,40.2,560,-36.2061,4.4946,Backward,Stable
22:14:35.109,20.7,45.8,560,-35.2576,4.1794,Forward,Stable
22:14:35.160,19.9,46.5,560,-34.3663,3.9624,Forward,Stable
22:14:35.198,26.1,36.5,560,-35.2676,4.1168,Backward,Stable
22:14:35.241,23.3,39.6,560,-34.2720,4.0234,Forward,Stable
22:14:35.280,25.3,37.2,560,-35.2395,3.8196,Backward,Stable
22:14:35.325,22.2,42.0,560,-34.4439,3.4931,Forward,Stable
22:14:35.374,20.4,46.4,560,-34.2806,4.3298,Up,Stable
22:14:35.415,24.9,37.5,559,-35.2762,4.4198,Backward,Stable
22:14:35.451,27.8,34.0,558,-36.2719,4.3641,Backward,Stable
22:14:35.494,22.9,40.9,558,-37.2375,4.1158,Backward,Stable
22:14:35.539,22.1,42.8,557,-36.2836,3.8352,Forward,Stable
22:14:35.582,23.3,40.5,555,-35.2990,3.6957,Forward,Stable
22:14:35.625,23.2,39.5,555,-34.8105,3.2287,Right,Stable
22:14:35.671,22.0,42.8,555,-34.7640,2.6173,Right,Stable
22:14:35.716,22.2,42.7,555,-35.7283,2.5207,Backward,Stable
22:14:35.764,21.0,44.4,555,-36.0779,2.4248,Left,Stable
22:14:35.809,22.0,42.5,554,-35.0838,2.4572,Forward,Stable
22:14:35.843,29.6,31.1,554,-36.0422,2.5570,Backward,Stable
22:14:35.900,17.4,42.3,554,-35.0549,2.4803,Forward,Stable
22:14:35.957,17.6,53.6,554,-34.0910,2.2376,Forward,Stable
22:14:35.999,23.9,38.7,554,-33.1339,1.9560,Forward,Stable
22:14:36.035,27.7,33.0,553,-32.6180,1.3120,Down,Stable
22:14:36.080,22.2,42.3,552,-32.2943,0.6121,Right,Stable
22:14:36.125,21.9,41.3,552,-31.3615,0.2707,Forward,Stable
22:14:36.169,22.8,39.5,552,-32.3497,0.1633,Backward,Stable
22:14:36.208,25.7,36.4,552,-33.3198,0.3442,Backward,Stable
22:14:36.249,24.3,37.8,552,-34.1579,0.6531,Backward,Stable
22:14:36.289,25.3,36.1,552,-35.0540,0.7843,Backward,Stable
22:14:36.326,26.8,34.8,552,-34.0951,0.5115,Forward,Stable
22:14:36.373,21.2,44.7,552,-33.1674,0.1514,Forward,Stable
22:14:36.414,24.4,37.9,551,-32.7318,-0.0771,Right,Stable
22:14:36.457,23.5,39.6,548,-31.7339,-0.0139,Forward,Stable
22:14:36.499,23.7,39.5,548,-31.9565,0.2581,Up,Stable
22:14:36.545,22.0,43.1,548,-31.9979,0.1717,Left,Stable
22:14:36.586,24.2,38.7,548,-32.9648,0.1895,Backward,Stable
22:14:36.626,25.2,37.4,546,-32.9283,1.1698,Left,Stable
22:14:36.666,24.7,37.7,544,-32.6935,2.1094,Up,Pan Right
22:14:36.705,25.5,36.8,542,-33.5275,2.4195,Forward,Stable
22:14:36.743,26.5,35.0,536,-34.3937,2.6785,Forward,Stable
22:14:36.783,25.1,37.2,535,-33.8775,2.6545,Backward,Stable
22:14:36.825,23.7,39.5,534,-33.7700,2.0269,Backward,Stable
22:14:36.868,23.4,39.9,532,-33.9760,2.1309,Forward,Stable
22:14:36.911,23.3,40.1,531,-34.2267,1.9413,Forward,Stable
22:14:36.950,25.2,36.8,530,-34.6231,2.5765,Right,Stable
22:14:36.997,21.4,44.1,530,-34.2494,2.4450,Backward,Stable
22:14:37.035,26.4,35.2,529,-34.3452,2.2260,Backward,Stable
22:14:37.077,23.6,39.2,528,-34.0842,2.6378,Right,Stable
22:14:37.119,23.9,39.0,528,-34.7872,2.7384,Forward,Stable
22:14:37.162,23.3,39.5,527,-35.2251,2.6958,Forward,Stable
22:14:37.201,26.0,35.4,527,-36.0089,2.9813,Forward,Stable
22:14:37.240,25.3,37.3,527,-36.4516,3.7291,Right,Stable
22:14:37.280,25.0,30.4,527,-36.7213,3.7381,Forward,Stable
22:14:37.324,23.0,40.2,527,-37.4296,3.9467,Forward,Stable
22:14:37.364,25.1,37.1,527,-37.0460,3.5576,Backward,Stable
22:14:37.401,26.7,34.8,524,-36.8172,2.7137,Up,Stable
22:14:37.437,28.0,33.5,522,-37.5024,2.6562,Forward,Stable
22:14:37.484,21.1,44.3,520,-37.0077,2.2037,Backward,Stable
22:14:37.525,24.8,38.0,519,-36.3952,1.7628,Backward,Stable
22:14:37.563,26.0,36.0,519,-37.2601,1.9908,Forward,Stable
22:14:37.602,25.8,35.2,518,-36.7248,1.2914,Left,Stable
22:14:37.638,27.4,33.5,517,-37.6486,1.4760,Forward,Stable
22:14:37.681,23.2,40.0,516,-38.5363,1.6541,Forward,Stable
22:14:37.723,24.2,38.7,506,-39.4549,1.9695,Forward,Stable
22:14:37.771,20.8,44.4,582,-38.8848,1.2538,Left,Stable
22:14:37.812,24.4,38.1,574,-39.3863,1.7801,Right,Stable
22:14:37.848,27.7,33.1,560,-40.3131,2.1273,Forward,Stable
22:14:37.887,25.9,36.0,552,-40.6828,2.6308,Right,Stable
22:14:37.930,23.2,39.2,548,-41.5726,3.0743,Forward,Stable
22:14:37.979,20.1,47.3,528,-42.1365,3.6000,Right,Stable
22:14:38.020,24.7,37.7,513,-42.4927,4.1208,Right,Stable
22:14:38.062,23.7,39.2,511,-43.1834,4.6387,Right,Stable
22:14:38.109,21.3,43.7,505,-43.5871,5.2257,Right,Stable
22:14:38.166,17.7,53.5,557,-44.5000,5.6273,Right,Stable
22:14:38.213,20.9,43.8,555,-45.1336,6.1306,Right,Stable
22:14:38.255,24.3,38.8,539,-45.9674,6.4838,Forward,Stable
22:14:38.291,27.4,33.7,537,-46.6551,7.0436,Right,Stable
22:14:38.336,22.1,42.3,537,-47.1890,7.5165,Right,Stable
22:14:38.378,24.1,38.2,537,-47.7315,8.1141,Right,Stable
22:14:38.417,25.1,37.7,536,-48.5750,8.3183,Forward,Stable
22:14:38.456,26.1,35.4,536,-49.4179,8.5298,Forward,Stable
22:14:38.492,27.2,34.1,536,-49.2152,8.7193,Backward,Stable
22:14:38.534,23.9,39.3,535,-49.9640,8.9550,Forward,Stable
22:14:38.583,20.7,46.1,534,-50.8490,9.1615,Forward,Stable
22:14:38.629,21.6,42.7,534,-50.0247,9.2250,Backward,Stable
22:14:38.668,25.6,36.5,534,-49.4477,8.7948,Backward,Stable
22:14:38.705,27.3,30.6,534,-49.7609,9.1134,Right,Tilt Up
22:14:38.739,28.7,31.9,534,-49.9971,9.0145,Right,Tilt Down
22:14:38.787,21.0,44.3,534,-49.4336,9.1785,Backward,Stable
22:14:38.830,23.3,39.6,534,-48.7089,9.1036,Left,Stable
22:14:38.878,20.9,44.5,534,-48.0862,8.9540,Left,Stable
22:14:38.924,21.7,43.2,534,-48.8194,9.0543,Right,Tilt Down
22:14:38.967,23.2,40.5,533,-48.4499,9.0595,Left,Stable
22:14:39.016,20.4,45.9,529,-48.3682,9.2573,Left,Stable
22:14:39.056,24.9,36.3,529,-48.3118,9.4973,Left,Stable
22:14:39.102,21.9,42.9,526,-48.2464,9.8357,Left,Stable
22:14:39.147,22.3,42.1,525,-48.4185,9.5802,Right,Stable
22:14:39.199,19.3,48.2,525,-48.0891,9.8632,Left,Stable
22:14:39.239,24.6,37.8,521,-48.9451,9.9890,Forward,Stable
22:14:39.282,23.5,39.4,511,-49.7787,10.4372,Forward,Stable
22:14:39.325,23.3,39.9,511,-49.2882,10.6587,Left,Stable
22:14:39.369,22.9,40.7,504,-48.3119,10.6495,Backward,Stable
22:14:39.412,22.8,41.3,503,-49.1002,11.1630,Forward,Stable
22:14:39.450,26.5,35.2,502,-48.5733,11.5902,Left,Stable
22:14:39.498,20.9,44.8,636,-48.3790,12.1603,Left,Stable
22:14:39.535,27.2,33.8,630,-49.1131,12.7523,Forward,Stable
22:14:39.575,24.6,37.1,627,-49.7374,13.4771,Forward,Stable
22:14:39.625,20.3,46.5,625,-50.3831,14.1877,Forward,Stable
22:14:39.671,21.6,43.2,624,-51.1267,14.8182,Forward,Stable
22:14:39.714,23.4,40.5,620,-50.5818,15.3865,Left,Stable
